Iteration	Posterior	Likelihood	Prior	is_irreverisible	rates[1]	rates[2]
1810	-14.36027	-11.12012	-3.240158	0	1.65258	0.953822
1811	-14.44877	-10.89719	-3.551575	0	1.65258	1.41819
1812	-14.03734	-11.13367	-2.903674	0	0.686459	1.41819
1813	-14.04398	-10.90842	-3.13556	0	1.43089	1.01954
1814	-15.56197	-11.81802	-3.743953	0	2.3381	1.01954
1815	-15.56317	-11.82083	-3.742338	0	2.3381	1.01714
1816	-13.94502	-11.49029	-2.45473	0	0.418072	1.01714
1817	-14.62031	-12.28107	-2.339236	0	0.245853	1.01714
1818	-13.59389	-10.78592	-2.807978	0	0.944821	1.01714
1819	-13.7587	-10.79378	-2.964913	0	1.17883	1.01714
1820	-13.7587	-10.79378	-2.964913	0	1.17883	1.01714
1821	-13.7587	-10.79378	-2.964913	0	1.17883	1.01714
1822	-14.64384	-11.71195	-2.93189	0	0.506066	1.64066
1823	-14.53377	-11.56861	-2.965165	0	0.555683	1.64066
1824	-14.70951	-11.92856	-2.780953	0	0.40976	1.5119
1825	-14.03607	-10.94152	-3.09455	0	0.877383	1.5119
1826	-14.56001	-10.90495	-3.655063	0	1.71319	1.5119
1827	-14.04276	-10.9629	-3.07986	0	0.855477	1.5119
1828	-13.77733	-10.95705	-2.82028	0	0.748107	1.23219
1829	-13.8168	-10.76716	-3.04964	0	1.09012	1.23219
1830	-14.46625	-11.00154	-3.464713	0	1.70906	1.23219
1831	-15.22422	-11.43811	-3.786114	0	2.18832	1.23219
1832	-14.82386	-11.19956	-3.624292	0	1.94701	1.23219
1833	-14.82386	-11.19956	-3.624292	0	1.94701	1.23219
1834	-14.23311	-11.73982	-2.493286	0	0.36899	1.12371
1835	-14.44598	-12.41953	-2.026444	0	0.196718	0.599848
1836	-16.02443	-12.88943	-3.134996	0	0.344495	2.10509
1837	-15.14635	-11.84281	-3.303545	0	0.595828	2.10509
1838	-15.08183	-11.75852	-3.323306	0	0.625296	2.10509
1839	-15.52104	-11.06804	-4.452999	0	2.30984	2.10509
1840	-15.01641	-11.85612	-3.160283	0	0.545598	1.9417
1841	-13.43283	-11.18683	-2.246004	0	0.509944	0.61402
1842	-13.75065	-10.77472	-2.975925	0	1.02366	1.18873
1843	-13.55798	-10.81407	-2.743915	0	1.02366	0.842768
1844	-13.54447	-10.81205	-2.732424	0	1.00652	0.842768
1845	-14.43122	-12.2809	-2.150326	0	0.854102	0.127191
1846	-14.95566	-10.83065	-4.125014	0	1.52518	2.40068
1847	-14.60849	-10.8009	-3.807595	0	1.52518	1.92736
1848	-13.45045	-10.97914	-2.471315	0	0.899217	0.560721
1849	-15.12801	-11.19969	-3.928326	0	2.12667	1.5059
1850	-14.02051	-10.89719	-3.123321	0	0.926279	1.5059
1851	-14.12917	-11.0744	-3.054762	0	0.777605	1.55234
1852	-16.19804	-11.86114	-4.336901	0	0.887983	3.35384
1853	-14.10901	-10.80562	-3.303384	0	1.39632	1.30436
1854	-14.10901	-10.80562	-3.303384	0	1.39632	1.30436
1855	-15.03455	-10.81024	-4.224309	0	1.68415	2.38978
1856	-14.91765	-10.85107	-4.06658	0	1.44895	2.38978
1857	-15.63614	-12.15737	-3.47877	0	0.572433	2.38978
1858	-14.98899	-11.24483	-3.74416	0	0.968171	2.38978
1859	-13.37158	-11.02456	-2.347013	0	0.616669	0.657915
1860	-14.882	-11.69768	-3.184314	0	1.86522	0.657915
1861	-14.57567	-11.22685	-3.348815	0	1.78734	0.981091
1862	-15.28528	-11.7411	-3.544179	0	2.16191	0.897834
1863	-14.43957	-10.81563	-3.623939	0	1.55067	1.62801
1864	-15.75613	-10.94103	-4.815106	0	1.55067	3.40422
1865	-14.47947	-11.62553	-2.853938	0	1.55067	0.479816
1866	-14.47947	-11.62553	-2.853938	0	1.55067	0.479816
1867	-13.48734	-11.36802	-2.11932	0	0.455242	0.479816
1868	-13.97826	-11.43681	-2.541451	0	0.455242	1.10928
1869	-13.54601	-11.42527	-2.120738	0	0.416859	0.520314
1870	-13.88171	-11.92969	-1.952022	0	0.299763	0.385829
1871	-14.16817	-12.33336	-1.83481	0	0.299763	0.211047
1872	-13.64681	-11.22844	-2.418373	0	0.493079	0.887915
1873	-14.1779	-11.47534	-2.702564	0	0.493079	1.31169
1874	-14.24361	-11.56064	-2.682967	0	0.463856	1.31169
1875	-13.8413	-10.79924	-3.042061	0	0.999322	1.31169
1876	-13.58035	-10.7861	-2.794248	0	0.999322	0.94216
1877	-13.52154	-10.80603	-2.71551	0	0.881911	0.94216
1878	-13.81217	-10.85903	-2.953147	0	0.881911	1.29651
1879	-13.82557	-10.92606	-2.899517	0	0.801941	1.29651
1880	-13.93464	-11.1159	-2.818733	0	0.661491	1.3165
1881	-14.6303	-12.02542	-2.604874	0	0.342594	1.3165
1882	-15.2754	-12.4208	-2.854595	0	0.342594	1.68887
1883	-14.82226	-11.88392	-2.938341	0	0.467471	1.68887
1884	-14.15342	-12.18993	-1.963485	0	0.234158	0.468526
1885	-14.94042	-12.50636	-2.43406	0	0.234158	1.17023
1886	-14.45868	-11.96242	-2.496256	0	0.326903	1.17023
1887	-13.935	-11.70255	-2.232447	0	0.326903	0.776847
1888	-14.00231	-12.12926	-1.873051	0	0.326903	0.24093
1889	-14.76231	-12.44612	-2.316188	0	0.221185	1.00743
1890	-14.76231	-12.44612	-2.316188	0	0.221185	1.00743
1891	-13.88947	-11.42906	-2.460414	0	0.436248	1.00743
1892	-13.58867	-11.14773	-2.440943	0	0.531488	0.88316
1893	-13.41259	-11.0478	-2.364791	0	0.585594	0.7155
1894	-13.87601	-11.02779	-2.848219	0	1.30646	0.7155
1895	-15.4232	-11.9886	-3.434602	0	2.16609	0.730259
1896	-16.4519	-13.32718	-3.124721	0	2.16609	0.268177
1897	-15.62434	-12.7257	-2.898638	0	1.82897	0.268177
1898	-15.46408	-12.53659	-2.927488	0	1.82897	0.311197
1899	-13.74522	-10.82474	-2.920477	0	0.905711	1.224
1900	-13.75348	-10.91024	-2.843243	0	0.790543	1.224
1901	-14.45353	-11.0536	-3.399931	0	1.71123	1.13342
1902	-14.22229	-10.77961	-3.442679	0	1.32529	1.58311
1903	-14.36341	-10.8049	-3.55851	0	1.49801	1.58311
1904	-19.41312	-13.84694	-5.566182	0	4.49176	1.58311
1905	-14.32058	-10.79389	-3.526699	0	1.45057	1.58311
1906	-13.93532	-10.77351	-3.161808	0	1.24673	1.24284
1907	-15.11441	-11.36394	-3.750472	0	2.12452	1.24284
1908	-14.29988	-10.86018	-3.439699	0	1.54972	1.35423
1909	-13.89946	-10.78526	-3.114202	0	1.06435	1.35423
1910	-14.15811	-10.80589	-3.352222	0	1.41928	1.35423
1911	-14.51734	-10.96106	-3.556285	0	1.72357	1.35423
1912	-14.04482	-10.78344	-3.261381	0	1.32443	1.31362
1913	-14.33037	-10.89183	-3.438541	0	1.5886	1.31362
1914	-15.76104	-11.30735	-4.453692	0	2.51351	1.90246
1915	-14.52624	-10.98198	-3.544258	0	1.05445	2.00541
1916	-14.70715	-11.04794	-3.659216	0	1.05445	2.17683
1917	-13.81885	-11.12724	-2.691613	0	1.21944	0.568999
1918	-14.03551	-11.58016	-2.455355	0	1.12359	0.312545
1919	-13.67173	-11.44018	-2.231548	0	0.806886	0.295522
1920	-13.51282	-10.84004	-2.672775	0	0.806886	0.95346
1921	-14.42008	-11.15502	-3.26506	0	1.69008	0.95346
1922	-14.32953	-11.10277	-3.226769	0	1.63298	0.95346
1923	-13.45344	-11.31972	-2.133716	0	0.484516	0.472008
1924	-13.94991	-11.95606	-1.993856	0	0.275964	0.472008
1925	-13.41622	-11.07983	-2.336388	0	0.786732	0.472008
1926	-13.80226	-11.22297	-2.579291	0	1.14894	0.472008
1927	-17.59833	-12.4099	-5.188425	0	0.883892	4.62768
1928	-13.64216	-10.77565	-2.866516	0	1.03876	1.01048
1929	-13.46357	-10.95795	-2.505615	0	0.656569	0.854515
1930	-13.63359	-10.91202	-2.721571	0	0.743882	1.08923
1931	-13.65699	-10.77919	-2.877793	0	0.976832	1.08923
1932	-13.8039	-11.22081	-2.583095	0	0.537392	1.08923
1933	-13.67748	-11.01458	-2.6629	0	0.656394	1.08923
1934	-13.8906	-11.3424	-2.548203	0	0.485363	1.08923
1935	-15.01084	-11.80489	-3.205958	0	1.91852	0.636887
1936	-14.06782	-11.20322	-2.864605	0	1.40951	0.636887
1937	-15.66357	-12.25029	-3.413287	0	2.22768	0.636887
1938	-16.83827	-11.56725	-5.271017	0	1.2084	4.42633
1939	-14.84874	-10.97118	-3.877562	0	1.2084	2.34848
1940	-15.15111	-10.82836	-4.322755	0	1.87225	2.34848
1941	-14.29576	-11.35542	-2.940336	0	1.53738	0.621937
1942	-15.99613	-11.41873	-4.577397	0	1.13175	3.46868
1943	-15.99851	-11.4228	-4.575714	0	1.12925	3.46868
1944	-13.94938	-11.46167	-2.487707	0	1.12925	0.355134
1945	-14.37038	-11.02978	-3.340599	0	1.65747	1.09871
1946	-14.94994	-10.80987	-4.140067	0	1.65747	2.29084
1947	-14.76063	-11.0197	-3.740927	0	1.10971	2.24342
1948	-14.08745	-10.80926	-3.278185	0	1.10971	1.5534
1949	-14.17694	-10.77767	-3.399271	0	1.29027	1.5534
1950	-13.55053	-10.79236	-2.758172	0	0.927685	0.960002
1951	-13.68127	-10.79951	-2.88176	0	0.927685	1.14429
1952	-13.69156	-10.78714	-2.904417	0	0.96147	1.14429
1953	-14.08571	-11.53772	-2.547998	0	0.429993	1.14429
1954	-13.74507	-11.58203	-2.163035	0	0.352282	0.647962
1955	-13.40718	-11.11118	-2.296004	0	0.55056	0.647962
1956	-13.37122	-10.91769	-2.453523	0	0.785445	0.647962
1957	-13.38822	-11.07427	-2.313953	0	0.577324	0.647962
1958	-13.41941	-10.90321	-2.516198	0	0.878904	0.647962
1959	-14.47843	-10.80459	-3.673836	0	1.36444	1.88865
1960	-14.50239	-10.79981	-3.702578	0	1.40729	1.88865
1961	-17.43237	-10.98089	-6.451486	0	3.53941	3.85558
1962	-20.15588	-11.46552	-8.690366	0	5.81588	4.91763
1963	-17.85623	-10.64136	-7.214872	0	3.61569	4.91763
1964	-17.85623	-10.64136	-7.214872	0	3.61569	4.91763
1965	-19.03044	-11.02311	-8.007326	0	4.79736	4.91763
1966	-19.70433	-11.2835	-8.420837	0	5.41397	4.91763
1967	-16.99166	-10.63406	-6.357593	0	2.33735	4.91763
1968	-16.34421	-10.69897	-5.645236	0	2.33735	3.8554
1969	-15.9702	-11.57834	-4.391858	0	2.65153	1.67223
1970	-15.40984	-11.08496	-4.324882	0	2.2546	1.96929
1971	-15.40984	-11.08496	-4.324882	0	2.2546	1.96929
1972	-14.6533	-10.99873	-3.654569	0	1.08972	2.13463
1973	-14.91146	-11.48684	-3.424618	0	0.746829	2.13463
1974	-14.87536	-10.84155	-4.033806	0	1.77731	2.01255
1975	-14.8591	-10.8368	-4.022299	0	1.76015	2.01255
1976	-14.25587	-10.80312	-3.452742	0	1.22592	1.69747
1977	-14.25587	-10.80312	-3.452742	0	1.22592	1.69747
1978	-15.13105	-11.04268	-4.088374	0	1.22592	2.6453
1979	-14.78542	-11.55543	-3.229996	0	0.65371	1.93754
1980	-15.20384	-12.09317	-3.110679	0	0.475789	1.93754
1981	-15.36874	-12.29083	-3.077907	0	0.426922	1.93754
1982	-13.73533	-11.38365	-2.351677	0	0.426922	0.854617
1983	-13.45508	-10.83227	-2.622815	0	0.831231	0.854617
1984	-14.70359	-11.11911	-3.584489	0	1.86877	1.25108
1985	-15.41101	-11.53929	-3.871713	0	2.29707	1.25108
1986	-14.39582	-10.9549	-3.440917	0	1.65468	1.25108
1987	-14.23239	-10.87685	-3.355539	0	1.52737	1.25108
1988	-14.23239	-10.87685	-3.355539	0	1.52737	1.25108
1989	-14.0791	-11.10108	-2.978016	0	1.45194	0.763572
1990	-14.33829	-10.79661	-3.541678	0	1.30322	1.75279
1991	-16.35506	-11.4342	-4.920857	0	2.89623	2.21636
1992	-16.41592	-11.46739	-4.948525	0	2.93748	2.21636
1993	-14.74621	-11.05482	-3.691385	0	1.06289	2.21636
1994	-13.67621	-10.77229	-2.903921	0	1.06289	1.04213
1995	-14.75	-11.28702	-3.462979	0	1.89653	1.04213
1996	-15.76129	-10.78454	-4.976755	0	1.89653	3.29941
1997	-13.95899	-10.7666	-3.19239	0	1.2065	1.32867
1998	-14.58449	-11.50145	-3.083036	0	1.71226	0.65985
1999	-16.37216	-11.74038	-4.631784	0	1.00078	3.68076
2000	-15.4013	-11.37231	-4.028993	0	1.00078	2.7819
2001	-14.78629	-11.75913	-3.027157	0	1.74918	0.539609
2002	-14.93703	-11.01107	-3.925954	0	1.9673	1.66173
2003	-14.30398	-11.20633	-3.097652	0	0.732176	1.66173
2004	-14.47712	-10.81792	-3.659204	0	1.56954	1.66173
2005	-16.2245	-11.7386	-4.485897	0	2.80227	1.66173
2006	-16.22445	-11.73834	-4.486113	0	2.80227	1.66205
2007	-16.16553	-11.70266	-4.462865	0	2.7676	1.66205
2008	-16.25478	-11.10687	-5.147914	0	2.7676	2.68356
2009	-15.67012	-11.88707	-3.783052	0	0.732379	2.68356
2010	-15.57058	-10.90498	-4.6656	0	1.55979	3.17217
2011	-16.18806	-12.04315	-4.144909	0	0.783358	3.17217
2012	-15.64455	-11.21244	-4.432114	0	1.21163	3.17217
2013	-13.63181	-10.81462	-2.817194	0	1.09627	0.879423
2014	-13.66948	-11.07905	-2.590434	0	1.09627	0.541289
2015	-14.19483	-10.86823	-3.326595	0	1.05551	1.67978
2016	-14.29308	-10.78655	-3.506525	0	1.32382	1.67978
2017	-13.79183	-11.04468	-2.747156	0	0.669334	1.20193
2018	-13.91081	-11.23688	-2.673934	0	0.560149	1.20193
2019	-15.04397	-11.84655	-3.19742	0	0.560149	1.98252
2020	-14.49594	-10.92393	-3.572015	0	1.11873	1.98252
2021	-14.51043	-10.85493	-3.655499	0	1.24322	1.98252
2022	-15.89145	-11.32921	-4.562249	0	2.59532	1.98252
2023	-15.89145	-11.32921	-4.562249	0	2.59532	1.98252
2024	-15.07451	-10.92466	-4.149851	0	1.98037	1.98252
2025	-18.95269	-10.4408	-8.511891	0	4.22476	6.24262
2026	-15.0896	-11.64134	-3.448264	0	2.05108	0.865646
2027	-15.0896	-11.64134	-3.448264	0	2.05108	0.865646
2028	-13.66123	-10.83015	-2.831087	0	1.13077	0.865646
2029	-15.08434	-10.90614	-4.178203	0	1.4022	2.60297
2030	-13.79747	-11.15081	-2.646656	0	1.18682	0.534578
2031	-13.51078	-11.02091	-2.489867	0	0.953023	0.534578
2032	-13.45821	-11.25857	-2.199647	0	0.679108	0.375731
2033	-13.96565	-11.28269	-2.682954	0	1.27574	0.499787
2034	-14.08472	-11.4606	-2.624121	0	1.27574	0.412057
2035	-15.27191	-12.94575	-2.326158	0	1.15339	0.0900918
2036	-14.33915	-12.07563	-2.263519	0	0.980491	0.169591
2037	-15.06288	-10.91176	-4.151124	0	1.3843	2.58049
2038	-15.71048	-11.35916	-4.351312	0	1.10318	3.16013
2039	-16.41224	-10.93376	-5.478475	0	2.78396	3.16013
2040	-16.41224	-10.93376	-5.478475	0	2.78396	3.16013
2041	-15.19879	-10.8832	-4.315592	0	1.99847	2.21157
2042	-14.50756	-10.87737	-3.63019	0	1.66503	1.52297
2043	-14.8432	-10.81174	-4.031463	0	1.66503	2.12134
2044	-14.8432	-10.81174	-4.031463	0	1.66503	2.12134
2045	-14.80495	-10.80986	-3.995088	0	1.63994	2.09218
2046	-14.79332	-11.36471	-3.428606	0	0.795228	2.09218
2047	-13.48347	-10.90206	-2.581408	0	0.963432	0.660672
2048	-13.55134	-11.32101	-2.230333	0	0.439924	0.660672
2049	-14.41406	-11.69877	-2.715292	0	0.439924	1.38382
2050	-13.89878	-10.88275	-3.016038	0	0.888384	1.38382
2051	-14.48543	-10.93052	-3.554912	0	1.69193	1.38382
2052	-14.4299	-11.19337	-3.236529	0	1.69193	0.909061
2053	-14.37463	-11.16079	-3.213844	0	1.6581	0.909061
2054	-13.66745	-10.8113	-2.856149	0	1.12472	0.909061
2055	-13.9412	-10.97928	-2.961921	0	1.36563	0.82588
2056	-16.11416	-11.17651	-4.937655	0	1.36563	3.77201
2057	-14.05982	-11.28117	-2.778651	0	1.36563	0.552596
2058	-14.607	-11.22338	-3.383618	0	0.840049	1.98028
2059	-13.48936	-10.85973	-2.629632	0	0.773282	0.922731
2060	-13.43778	-10.8616	-2.576176	0	0.773282	0.84302
2061	-14.72785	-11.42864	-3.29921	0	1.85144	0.84302
2062	-15.78595	-13.29216	-2.493788	0	1.40139	0.0920562
2063	-14.30357	-11.59335	-2.710217	0	1.40139	0.414785
2064	-13.89434	-11.3454	-2.548946	0	1.16091	0.414785
2065	-13.63582	-11.00976	-2.626055	0	0.647635	1.04304
2066	-13.43098	-10.84022	-2.590759	0	0.842263	0.795785
2067	-13.95313	-10.93933	-3.013802	0	0.842263	1.42661
2068	-13.96529	-10.97405	-2.99124	0	0.808619	1.42661
2069	-14.14166	-11.28597	-2.855683	0	0.606483	1.42661
2070	-13.38343	-11.02964	-2.353795	0	0.606483	0.678213
2071	-13.42097	-11.10541	-2.315557	0	0.549466	0.678213
2072	-13.77221	-11.46828	-2.303936	0	0.911624	0.298725
2073	-14.31177	-11.77211	-2.539663	0	1.26313	0.298725
2074	-13.6756	-10.85742	-2.818176	0	0.82721	1.14995
2075	-13.50125	-10.82867	-2.672579	0	0.82721	0.932844
2076	-17.37146	-12.45262	-4.918846	0	0.82721	4.28238
2077	-16.68031	-11.49114	-5.189172	0	1.23031	4.28238
2078	-17.19694	-13.12379	-4.073142	0	0.52461	3.3239
2079	-13.56188	-11.50768	-2.054204	0	0.52461	0.31335
2080	-14.4441	-11.56881	-2.875284	0	0.52461	1.53771
2081	-13.69739	-11.25901	-2.438383	0	0.485621	0.925211
2082	-13.716	-11.50398	-2.212017	0	0.37547	0.697815
2083	-13.37254	-10.9038	-2.468736	0	0.758278	0.697815
2084	-13.37334	-10.90206	-2.471273	0	0.762061	0.697815
2085	-14.88099	-11.80049	-3.080497	0	1.80893	0.559389
2086	-14.61766	-11.0832	-3.534456	0	1.81332	1.23192
2087	-14.63547	-11.31715	-3.318313	0	1.81332	0.909622
2088	-15.56621	-11.51075	-4.055463	0	2.39962	1.42253
2089	-16.73455	-11.22151	-5.513045	0	3.11756	2.87807
2090	-16.7088	-11.81153	-4.897266	0	3.11756	1.95985
2091	-14.55332	-10.80764	-3.745682	0	1.40037	1.95985
2092	-13.66712	-10.87798	-2.789136	0	1.14781	0.786054
2093	-14.64451	-11.6981	-2.946412	0	0.514403	1.65398
2094	-13.71159	-11.11419	-2.597405	0	0.585613	1.06234
2095	-13.66249	-11.09534	-2.567154	0	0.585613	1.01724
2096	-14.01561	-11.57857	-2.437038	0	0.391591	1.01724
2097	-16.65323	-10.82995	-5.823279	0	1.88738	4.57086
2098	-16.65323	-10.82995	-5.823279	0	1.88738	4.57086
2099	-17.896	-10.46076	-7.435244	0	3.23672	5.62521
2100	-15.99936	-10.75757	-5.241794	0	2.00143	3.58972
2101	-13.80287	-10.77008	-3.032786	0	1.06673	1.23045
2102	-14.49987	-11.02028	-3.479584	0	1.73297	1.23045
2103	-13.64807	-10.82982	-2.818255	0	0.858725	1.11855
2104	-13.89704	-10.85676	-3.040282	0	0.924549	1.38381
2105	-13.45091	-11.24151	-2.209397	0	0.486365	0.583012
2106	-13.45091	-11.24151	-2.209397	0	0.486365	0.583012
2107	-13.45041	-11.198	-2.252409	0	0.500311	0.633204
2108	-13.45447	-11.20438	-2.250092	0	0.496856	0.633204
2109	-13.38131	-10.96132	-2.419988	0	0.803099	0.580303
2110	-13.67338	-11.54687	-2.126508	0	0.365474	0.580303
2111	-13.3616	-11.08753	-2.274067	0	0.599247	0.566563
2112	-14.75839	-12.37292	-2.38547	0	0.241913	1.09002
2113	-14.02634	-11.5188	-2.507543	0	0.423943	1.09002
2114	-13.4719	-10.91093	-2.560974	0	0.948292	0.645342
2115	-15.23331	-10.8109	-4.42241	0	1.72047	2.64886
2116	-14.04608	-11.22723	-2.818856	0	1.38005	0.598128
2117	-13.41669	-11.17356	-2.243131	0	0.521551	0.598128
2118	-16.21106	-12.27057	-3.940494	0	0.671161	2.97955
2119	-15.3558	-11.04999	-4.305815	0	1.29366	2.9018
2120	-15.45893	-11.29378	-4.165149	0	1.08391	2.9018
2121	-14.04346	-10.80973	-3.233727	0	1.08391	1.51291
2122	-14.6565	-11.46337	-3.19313	0	0.670585	1.86569
2123	-13.35582	-11.06793	-2.287887	0	0.616689	0.569729
2124	-14.90587	-11.40192	-3.503952	0	0.807985	2.19178
2125	-15.44803	-12.12987	-3.318161	0	0.530941	2.19178
2126	-13.83204	-11.89656	-1.935479	0	0.433273	0.227649
2127	-14.75389	-12.0667	-2.687198	0	1.48536	0.296491
2128	-15.80312	-10.78307	-5.020045	0	2.15957	3.10092
2129	-15.80312	-10.78307	-5.020045	0	2.15957	3.10092
2130	-16.52948	-11.70925	-4.82023	0	1.05425	3.90829
2131	-16.38791	-11.32818	-5.05973	0	1.29359	4.02608
2132	-14.89225	-10.84769	-4.044566	0	1.44642	2.35948
2133	-15.47062	-11.29311	-4.177513	0	1.08808	2.91607
2134	-16.12814	-10.93794	-5.190197	0	2.59815	2.91607
2135	-16.1732	-10.90038	-5.272821	0	2.59815	3.03927
2136	-15.87677	-10.81139	-5.065384	0	2.28883	3.03927
2137	-15.4573	-10.95709	-4.500214	0	1.44607	3.03927
2138	-14.66435	-11.9801	-2.684256	0	1.46521	0.312261
2139	-14.66435	-11.9801	-2.684256	0	1.46521	0.312261
2140	-13.3577	-10.93774	-2.419962	0	0.730161	0.653202
2141	-13.416	-11.12194	-2.294063	0	0.542426	0.653202
2142	-15.02221	-13.09128	-1.930934	0	0.599581	0.0545647
2143	-15.06089	-13.24203	-1.818857	0	0.432457	0.0545647
2144	-15.63578	-13.94602	-1.689761	0	0.24697	0.0475486
2145	-13.85044	-11.48127	-2.369164	0	0.996453	0.311163
2146	-14.98198	-12.10014	-2.881834	0	1.6968	0.37529
2147	-16.70758	-10.97717	-5.73041	0	1.6968	4.62296
2148	-22.96308	-12.88132	-10.08175	0	8.18533	4.62296
2149	-16.78013	-10.65751	-6.122623	0	2.28165	4.62296
2150	-17.07849	-10.74092	-6.337573	0	3.104	4.12113
2151	-17.22217	-11.88756	-5.334611	0	1.0818	4.64776
2152	-16.71026	-10.8701	-5.840164	0	1.83566	4.64776
2153	-18.17974	-10.85518	-7.324558	0	4.04912	4.64776
2154	-18.36085	-10.66489	-7.695966	0	4.04912	5.20158
2155	-17.28244	-10.55729	-6.725154	0	2.60149	5.20158
2156	-16.70303	-11.86935	-4.833677	0	3.10605	1.87654
2157	-16.91267	-11.99566	-4.917012	0	3.23032	1.87654
2158	-14.41217	-10.83704	-3.575133	0	1.22937	1.87654
2159	-16.30842	-11.63549	-4.67293	0	2.86635	1.87654
2160	-14.40488	-10.84776	-3.557124	0	1.20251	1.87654
2161	-14.44974	-10.80952	-3.640217	0	1.32642	1.87654
2162	-14.49981	-10.79807	-3.701739	0	1.41816	1.87654
2163	-13.39648	-11.1212	-2.275278	0	0.714992	0.452625
2164	-13.49919	-11.32692	-2.172266	0	0.448429	0.56558
2165	-17.79004	-12.81831	-4.971731	0	0.744852	4.4436
2166	-16.68292	-11.27083	-5.412087	0	1.40149	4.4436
2167	-14.038	-10.84906	-3.188938	0	1.40149	1.12853
2168	-15.90725	-11.99137	-3.915881	0	2.53189	1.08213
2169	-19.02074	-10.96508	-8.05566	0	2.12606	7.66101
2170	-19.38271	-11.72308	-7.659631	0	1.53551	7.66101
2171	-14.19515	-11.12206	-3.07309	0	1.53551	0.821765
2172	-14.13386	-10.87708	-3.256786	0	1.01069	1.62051
2173	-17.41905	-10.72437	-6.694676	0	2.1636	5.59402
2174	-13.71456	-10.85227	-2.86229	0	1.18276	0.860179
2175	-13.60447	-11.19777	-2.406709	0	0.503421	0.860179
2176	-13.47445	-10.81631	-2.658135	0	0.878336	0.860179
2177	-13.42186	-10.87283	-2.549032	0	0.878336	0.69749
2178	-16.47289	-10.73922	-5.733667	0	2.0455	4.27911
2179	-17.03805	-10.67612	-6.361936	0	2.98235	4.27911
2180	-17.03805	-10.67612	-6.361936	0	2.98235	4.27911
2181	-16.437	-10.9324	-5.504596	0	1.70392	4.27911
2182	-14.57002	-10.88771	-3.682308	0	1.70392	1.5618
2183	-14.30677	-11.2799	-3.026871	0	1.57756	0.710796
2184	-15.69859	-10.91413	-4.784458	0	1.57756	3.33163
2185	-15.69859	-10.91413	-4.784458	0	1.57756	3.33163
2186	-15.69859	-10.91413	-4.784458	0	1.57756	3.33163
2187	-15.82169	-11.3052	-4.516491	0	1.17798	3.33163
2188	-16.03845	-11.6594	-4.379055	0	0.973043	3.33163
2189	-13.63645	-11.56247	-2.073978	0	0.373319	0.494127
2190	-15.20165	-12.26771	-2.933941	0	0.389904	1.75988
2191	-16.35895	-13.55567	-2.803286	0	0.195078	1.75988
2192	-14.90356	-12.51627	-2.387287	0	0.22459	1.11005
2193	-15.15748	-12.79268	-2.364798	0	0.191055	1.11005
2194	-15.75608	-13.26113	-2.494947	0	0.168548	1.32663
2195	-14.27887	-11.5895	-2.68937	0	0.458463	1.32663
2196	-13.67815	-11.55433	-2.12382	0	0.363371	0.578398
2197	-14.4149	-12.40129	-2.013613	0	0.199035	0.578398
2198	-13.67738	-11.65659	-2.020788	0	0.532409	0.255723
2199	-15.80947	-11.87097	-3.938508	0	0.78149	2.86626
2200	-13.41614	-10.90431	-2.511828	0	0.714979	0.80537
2201	-13.4467	-10.99867	-2.44803	0	0.619847	0.80537
2202	-13.5391	-11.1207	-2.418395	0	0.540809	0.840217
2203	-13.69182	-11.34047	-2.35135	0	0.440833	0.840217
2204	-13.94245	-11.6557	-2.286748	0	0.344503	0.840217
2205	-14.19351	-11.7268	-2.466715	0	0.365261	1.08782
2206	-13.72909	-10.7692	-2.95989	0	1.10066	1.08782
2207	-13.65563	-10.97197	-2.683662	0	0.688763	1.08782
2208	-13.88111	-11.33109	-2.550024	0	0.489487	1.08782
2209	-13.59969	-11.56988	-2.029805	0	0.406789	0.394789
2210	-13.44241	-11.30883	-2.133586	0	0.561542	0.394789
2211	-14.21066	-11.56365	-2.647008	0	1.3287	0.393226
2212	-13.51698	-10.98536	-2.531623	0	0.977392	0.572475
2213	-13.6079	-11.02024	-2.587663	0	1.06096	0.572475
2214	-14.50028	-10.79817	-3.702113	0	1.41779	1.87746
2215	-14.19939	-11.22116	-2.978235	0	0.678228	1.53761
2216	-14.97929	-10.9779	-4.001383	0	1.2516	2.48991
2217	-13.4251	-11.02267	-2.402434	0	0.840818	0.516407
2218	-13.45843	-11.02678	-2.431645	0	0.884376	0.516407
2219	-13.5853	-11.06772	-2.517584	0	1.01253	0.516407
2220	-15.07427	-10.81104	-4.26323	0	1.68139	2.45058
2221	-15.3359	-10.91393	-4.42197	0	1.47601	2.89265
2222	-15.75822	-11.77112	-3.987104	0	0.827561	2.89265
2223	-15.36927	-11.11621	-4.25306	0	1.22414	2.89265
2224	-15.53662	-11.44181	-4.094818	0	0.988181	2.89265
2225	-13.74164	-10.7846	-2.957045	0	0.988181	1.19606
2226	-14.44276	-10.79231	-3.650456	0	1.43613	1.78209
2227	-17.46112	-12.4087	-5.05242	0	3.52668	1.78209
2228	-18.08663	-10.79517	-7.291468	0	2.16104	6.4865
2229	-15.91949	-11.63879	-4.280708	0	2.61427	1.54375
2230	-14.34539	-11.42851	-2.916886	0	0.580603	1.54375
2231	-13.6906	-11.48547	-2.205135	0	0.783659	0.279362
2232	-14.90557	-11.22051	-3.685061	0	1.9974	1.27242
